group,id,course,module,grade
1,280,Radiation Ecology and Environmental Science,1,8.8
1,280,Radiation Ecology and Environmental Science,1,7.6
1,280,Radiation Ecology and Environmental Science,1,13.8
1,280,Renewable Energy and Sustainable Living,1,9.5
1,280,Renewable Energy and Sustainable Living,1,13.5
1,280,Renewable Energy and Sustainable Living,1,3
1,280,Renewable Energy and Sustainable Living,1,5
1,280,Renewable Energy and Sustainable Living,1,11.5
1,280,Scavenging and Resource Management,2,9.5
1,280,Scavenging and Resource Management,2,5.75
1,280,Scavenging and Resource Management,2,8.25
1,280,Scavenging and Resource Management,2,3.5
1,280,Scavenging and Resource Management,2,10.25
1,280,Survival Skills and Wilderness Medicine,2,8.5
1,280,Survival Skills and Wilderness Medicine,2,11.25
1,280,Survival Skills and Wilderness Medicine,2,10.5
1,280,Survival Skills and Wilderness Medicine,2,10.75
1,299,Art and Expression in a Post-Apocalyptic World,3,8.8
1,299,Art and Expression in a Post-Apocalyptic World,3,16.9
1,299,Art and Expression in a Post-Apocalyptic World,3,6.8
1,299,Art and Expression in a Post-Apocalyptic World,3,9.1
1,299,Art and Expression in a Post-Apocalyptic World,3,5.9
1,299,Art and Expression in a Post-Apocalyptic World,3,12.6
1,299,Art and Expression in a Post-Apocalyptic World,3,8.3
1,299,Combat Tactics and Self-Defense,2,4
1,299,Combat Tactics and Self-Defense,2,10
1,299,Combat Tactics and Self-Defense,2,9
1,299,Combat Tactics and Self-Defense,2,12
1,299,Community Building and Social Organization,1,8
1,299,Community Building and Social Organization,1,7
1,299,Community Building and Social Organization,1,10
1,299,Community Building and Social Organization,1,8.5
1,299,Community Building and Social Organization,1,10.5
1,299,Community Building and Social Organization,1,5
1,299,Community Building and Social Organization,1,7
1,299,Mechanical Engineering and Vehicle Repair,1,8
1,299,Mechanical Engineering and Vehicle Repair,1,6
1,299,Mechanical Engineering and Vehicle Repair,1,6
1,299,Mechanical Engineering and Vehicle Repair,1,4
1,299,Mechanical Engineering and Vehicle Repair,1,6
1,299,Mechanical Engineering and Vehicle Repair,1,7
1,299,Moral Philosophy and Ethical Decision-Making,1,9
1,299,Moral Philosophy and Ethical Decision-Making,1,15
1,299,Moral Philosophy and Ethical Decision-Making,1,15
1,299,Moral Philosophy and Ethical Decision-Making,1,16
1,299,Post-Apocalyptic History and Archaeology,2,10.4
1,299,Post-Apocalyptic History and Archaeology,2,9.5
1,299,Post-Apocalyptic History and Archaeology,2,8.4
1,299,Post-Apocalyptic History and Archaeology,2,10.3
1,299,Radiation Ecology and Environmental Science,1,11.1
1,299,Radiation Ecology and Environmental Science,1,4.9
1,299,Radiation Ecology and Environmental Science,1,11.9
1,299,Radiation Ecology and Environmental Science,1,7.6
1,299,Renewable Energy and Sustainable Living,1,3
1,299,Renewable Energy and Sustainable Living,1,3.5
1,299,Renewable Energy and Sustainable Living,1,6
1,299,Renewable Energy and Sustainable Living,1,4.5
1,299,Renewable Energy and Sustainable Living,1,3
1,299,Renewable Energy and Sustainable Living,1,7.5
1,299,Renewable Energy and Sustainable Living,1,4
1,299,Scavenging and Resource Management,2,9
1,299,Scavenging and Resource Management,2,8.5
1,299,Scavenging and Resource Management,2,5
1,299,Scavenging and Resource Management,2,8.25
1,299,Scavenging and Resource Management,2,8.25
1,299,Survival Skills and Wilderness Medicine,2,10
1,299,Survival Skills and Wilderness Medicine,2,9.5
1,299,Survival Skills and Wilderness Medicine,2,11.25
1,299,Survival Skills and Wilderness Medicine,2,12.75
1,299,Survival Skills and Wilderness Medicine,2,10
1,302,Art and Expression in a Post-Apocalyptic World,3,6.5
1,302,Art and Expression in a Post-Apocalyptic World,3,11
1,302,Art and Expression in a Post-Apocalyptic World,3,9.7
1,302,Art and Expression in a Post-Apocalyptic World,3,8.6
1,302,Art and Expression in a Post-Apocalyptic World,3,5.6
1,302,Art and Expression in a Post-Apocalyptic World,3,12.3
1,302,Art and Expression in a Post-Apocalyptic World,3,1.6
1,302,Combat Tactics and Self-Defense,2,8
1,302,Combat Tactics and Self-Defense,2,6
1,302,Combat Tactics and Self-Defense,2,7
1,302,Combat Tactics and Self-Defense,2,8
1,302,Community Building and Social Organization,1,6
1,302,Community Building and Social Organization,1,8
1,302,Community Building and Social Organization,1,8.5
1,302,Community Building and Social Organization,1,6.5
1,302,Community Building and Social Organization,1,11
1,302,Community Building and Social Organization,1,2
1,302,Community Building and Social Organization,1,11
1,302,Mechanical Engineering and Vehicle Repair,1,9
1,302,Mechanical Engineering and Vehicle Repair,1,8
1,302,Mechanical Engineering and Vehicle Repair,1,9
1,302,Mechanical Engineering and Vehicle Repair,1,8
1,302,Mechanical Engineering and Vehicle Repair,1,6
1,302,Mechanical Engineering and Vehicle Repair,1,7
1,302,Moral Philosophy and Ethical Decision-Making,1,14
1,302,Moral Philosophy and Ethical Decision-Making,1,15
1,302,Moral Philosophy and Ethical Decision-Making,1,15
1,302,Moral Philosophy and Ethical Decision-Making,1,12
1,302,Post-Apocalyptic History and Archaeology,2,9.3
1,302,Post-Apocalyptic History and Archaeology,2,9.8
1,302,Post-Apocalyptic History and Archaeology,2,10
1,302,Post-Apocalyptic History and Archaeology,2,10.2
1,302,Radiation Ecology and Environmental Science,1,8.2
1,302,Radiation Ecology and Environmental Science,1,11.3
1,302,Radiation Ecology and Environmental Science,1,8.5
1,302,Radiation Ecology and Environmental Science,1,4.9
1,302,Renewable Energy and Sustainable Living,1,10
1,302,Renewable Energy and Sustainable Living,1,7.5
1,302,Renewable Energy and Sustainable Living,1,9
1,302,Renewable Energy and Sustainable Living,1,2
1,302,Renewable Energy and Sustainable Living,1,4
1,302,Renewable Energy and Sustainable Living,1,10
1,302,Renewable Energy and Sustainable Living,1,6
1,302,Scavenging and Resource Management,2,7.75
1,302,Scavenging and Resource Management,2,9
1,302,Scavenging and Resource Management,2,12.5
1,302,Scavenging and Resource Management,2,8.25
1,302,Scavenging and Resource Management,2,6.75
1,302,Survival Skills and Wilderness Medicine,2,14.5
1,302,Survival Skills and Wilderness Medicine,2,9.75
1,302,Survival Skills and Wilderness Medicine,2,8.25
1,302,Survival Skills and Wilderness Medicine,2,10.5
1,302,Survival Skills and Wilderness Medicine,2,9
1,309,Art and Expression in a Post-Apocalyptic World,3,6.7
1,309,Art and Expression in a Post-Apocalyptic World,3,11
1,309,Art and Expression in a Post-Apocalyptic World,3,3.4
1,309,Art and Expression in a Post-Apocalyptic World,3,8.5
1,309,Art and Expression in a Post-Apocalyptic World,3,9.1
1,309,Art and Expression in a Post-Apocalyptic World,3,5.3
1,309,Art and Expression in a Post-Apocalyptic World,3,5.4
1,309,Combat Tactics and Self-Defense,2,5
1,309,Combat Tactics and Self-Defense,2,4
1,309,Combat Tactics and Self-Defense,2,7
1,309,Combat Tactics and Self-Defense,2,8
1,309,Community Building and Social Organization,1,5.5
1,309,Community Building and Social Organization,1,9.5
1,309,Community Building and Social Organization,1,7
1,309,Community Building and Social Organization,1,10
1,309,Community Building and Social Organization,1,9.5
1,309,Community Building and Social Organization,1,4.5
1,309,Mechanical Engineering and Vehicle Repair,1,7
1,309,Mechanical Engineering and Vehicle Repair,1,9
1,309,Mechanical Engineering and Vehicle Repair,1,6
1,309,Mechanical Engineering and Vehicle Repair,1,10
1,309,Mechanical Engineering and Vehicle Repair,1,7
1,309,Mechanical Engineering and Vehicle Repair,1,7
1,309,Moral Philosophy and Ethical Decision-Making,1,12
1,309,Moral Philosophy and Ethical Decision-Making,1,14
1,309,Moral Philosophy and Ethical Decision-Making,1,9
1,309,Moral Philosophy and Ethical Decision-Making,1,12
1,309,Post-Apocalyptic History and Archaeology,2,10.2
1,309,Post-Apocalyptic History and Archaeology,2,11.3
1,309,Post-Apocalyptic History and Archaeology,2,9.5
1,309,Post-Apocalyptic History and Archaeology,2,8.3
1,309,Radiation Ecology and Environmental Science,1,4.2
1,309,Radiation Ecology and Environmental Science,1,2
1,309,Radiation Ecology and Environmental Science,1,14.6
1,309,Radiation Ecology and Environmental Science,1,11.2
1,309,Renewable Energy and Sustainable Living,1,6
1,309,Renewable Energy and Sustainable Living,1,6
1,309,Renewable Energy and Sustainable Living,1,6
1,309,Renewable Energy and Sustainable Living,1,7.5
1,309,Renewable Energy and Sustainable Living,1,5
1,309,Renewable Energy and Sustainable Living,1,8.5
1,309,Scavenging and Resource Management,2,9.75
1,309,Scavenging and Resource Management,2,11.5
1,309,Scavenging and Resource Management,2,13.25
1,309,Scavenging and Resource Management,2,9
1,309,Scavenging and Resource Management,2,10.75
1,309,Survival Skills and Wilderness Medicine,2,11.25
1,309,Survival Skills and Wilderness Medicine,2,12.25
1,309,Survival Skills and Wilderness Medicine,2,13.25
1,309,Survival Skills and Wilderness Medicine,2,10.75
1,309,Survival Skills and Wilderness Medicine,2,9.5
1,365,Art and Expression in a Post-Apocalyptic World,3,3.6
1,365,Art and Expression in a Post-Apocalyptic World,3,5
1,365,Art and Expression in a Post-Apocalyptic World,3,3.6
1,365,Art and Expression in a Post-Apocalyptic World,3,13
1,365,Art and Expression in a Post-Apocalyptic World,3,11.5
1,365,Art and Expression in a Post-Apocalyptic World,3,11.1
1,365,Combat Tactics and Self-Defense,2,4
1,365,Combat Tactics and Self-Defense,2,0
1,365,Combat Tactics and Self-Defense,2,8
1,365,Combat Tactics and Self-Defense,2,3
1,365,Community Building and Social Organization,1,6
1,365,Community Building and Social Organization,1,3.5
1,365,Community Building and Social Organization,1,5.5
1,365,Community Building and Social Organization,1,7
1,365,Community Building and Social Organization,1,11
1,365,Community Building and Social Organization,1,4.5
1,365,Community Building and Social Organization,1,6.5
1,365,Mechanical Engineering and Vehicle Repair,1,11
1,365,Mechanical Engineering and Vehicle Repair,1,7
1,365,Mechanical Engineering and Vehicle Repair,1,5
1,365,Mechanical Engineering and Vehicle Repair,1,12
1,365,Mechanical Engineering and Vehicle Repair,1,5
1,365,Mechanical Engineering and Vehicle Repair,1,7
1,365,Moral Philosophy and Ethical Decision-Making,1,13
1,365,Moral Philosophy and Ethical Decision-Making,1,10
1,365,Moral Philosophy and Ethical Decision-Making,1,12
1,365,Moral Philosophy and Ethical Decision-Making,1,12
1,365,Post-Apocalyptic History and Archaeology,2,9.7
1,365,Post-Apocalyptic History and Archaeology,2,9.2
1,365,Post-Apocalyptic History and Archaeology,2,9.6
1,365,Post-Apocalyptic History and Archaeology,2,10
1,365,Radiation Ecology and Environmental Science,1,5.4
1,365,Radiation Ecology and Environmental Science,1,7.6
1,365,Radiation Ecology and Environmental Science,1,1.7
1,365,Renewable Energy and Sustainable Living,1,6
1,365,Renewable Energy and Sustainable Living,1,8
1,365,Renewable Energy and Sustainable Living,1,9.5
1,365,Renewable Energy and Sustainable Living,1,5.5
1,365,Renewable Energy and Sustainable Living,1,7.5
1,365,Renewable Energy and Sustainable Living,1,7.5
1,365,Renewable Energy and Sustainable Living,1,10
1,365,Scavenging and Resource Management,2,12.25
1,365,Scavenging and Resource Management,2,10
1,365,Scavenging and Resource Management,2,8.25
1,365,Scavenging and Resource Management,2,4
1,365,Scavenging and Resource Management,2,9.25
1,365,Survival Skills and Wilderness Medicine,2,10.5
1,365,Survival Skills and Wilderness Medicine,2,14.75
1,365,Survival Skills and Wilderness Medicine,2,11.5
1,365,Survival Skills and Wilderness Medicine,2,10.75
1,365,Survival Skills and Wilderness Medicine,2,11.25
1,367,Art and Expression in a Post-Apocalyptic World,3,4.4
1,367,Art and Expression in a Post-Apocalyptic World,3,12
1,367,Art and Expression in a Post-Apocalyptic World,3,12.9
1,367,Art and Expression in a Post-Apocalyptic World,3,10
1,367,Art and Expression in a Post-Apocalyptic World,3,11.4
1,367,Art and Expression in a Post-Apocalyptic World,3,1.7
1,367,Art and Expression in a Post-Apocalyptic World,3,14.6
1,367,Combat Tactics and Self-Defense,2,6
1,367,Combat Tactics and Self-Defense,2,10
1,367,Combat Tactics and Self-Defense,2,9
1,367,Combat Tactics and Self-Defense,2,6
1,367,Community Building and Social Organization,1,10
1,367,Community Building and Social Organization,1,10
1,367,Community Building and Social Organization,1,7
1,367,Community Building and Social Organization,1,11
1,367,Community Building and Social Organization,1,15
1,367,Community Building and Social Organization,1,9
1,367,Community Building and Social Organization,1,9.5
1,367,Mechanical Engineering and Vehicle Repair,1,6
1,367,Mechanical Engineering and Vehicle Repair,1,6
1,367,Mechanical Engineering and Vehicle Repair,1,5
1,367,Mechanical Engineering and Vehicle Repair,1,8
1,367,Mechanical Engineering and Vehicle Repair,1,6
1,367,Mechanical Engineering and Vehicle Repair,1,12
1,367,Moral Philosophy and Ethical Decision-Making,1,16
1,367,Moral Philosophy and Ethical Decision-Making,1,11
1,367,Moral Philosophy and Ethical Decision-Making,1,14
1,367,Moral Philosophy and Ethical Decision-Making,1,11
1,367,Post-Apocalyptic History and Archaeology,2,9.7
1,367,Post-Apocalyptic History and Archaeology,2,9.8
1,367,Post-Apocalyptic History and Archaeology,2,10
1,367,Post-Apocalyptic History and Archaeology,2,10
1,367,Radiation Ecology and Environmental Science,1,9.4
1,367,Radiation Ecology and Environmental Science,1,7.9
1,367,Radiation Ecology and Environmental Science,1,6.3
1,367,Radiation Ecology and Environmental Science,1,8.8
1,367,Renewable Energy and Sustainable Living,1,11.5
1,367,Renewable Energy and Sustainable Living,1,6.5
1,367,Renewable Energy and Sustainable Living,1,10
1,367,Renewable Energy and Sustainable Living,1,5.5
1,367,Renewable Energy and Sustainable Living,1,6.5
1,367,Renewable Energy and Sustainable Living,1,7
1,367,Renewable Energy and Sustainable Living,1,4.5
1,367,Scavenging and Resource Management,2,12.75
1,367,Scavenging and Resource Management,2,11.5
1,367,Scavenging and Resource Management,2,11
1,367,Scavenging and Resource Management,2,13.25
1,367,Scavenging and Resource Management,2,11.5
1,367,Survival Skills and Wilderness Medicine,2,11
1,367,Survival Skills and Wilderness Medicine,2,11
1,367,Survival Skills and Wilderness Medicine,2,10.25
1,367,Survival Skills and Wilderness Medicine,2,10.75
1,367,Survival Skills and Wilderness Medicine,2,11.5
1,380,Art and Expression in a Post-Apocalyptic World,3,5.2
1,380,Art and Expression in a Post-Apocalyptic World,3,9.9
1,380,Art and Expression in a Post-Apocalyptic World,3,13.7
1,380,Art and Expression in a Post-Apocalyptic World,3,12.3
1,380,Art and Expression in a Post-Apocalyptic World,3,3.8
1,380,Art and Expression in a Post-Apocalyptic World,3,4.1
1,380,Art and Expression in a Post-Apocalyptic World,3,10
1,380,Combat Tactics and Self-Defense,2,9
1,380,Combat Tactics and Self-Defense,2,6
1,380,Combat Tactics and Self-Defense,2,2
1,380,Combat Tactics and Self-Defense,2,11
1,380,Community Building and Social Organization,1,10
1,380,Community Building and Social Organization,1,8.5
1,380,Community Building and Social Organization,1,10
1,380,Community Building and Social Organization,1,8
1,380,Community Building and Social Organization,1,3.5
1,380,Community Building and Social Organization,1,10
1,380,Community Building and Social Organization,1,8
1,380,Mechanical Engineering and Vehicle Repair,1,6
1,380,Mechanical Engineering and Vehicle Repair,1,9
1,380,Mechanical Engineering and Vehicle Repair,1,11
1,380,Mechanical Engineering and Vehicle Repair,1,5
1,380,Mechanical Engineering and Vehicle Repair,1,10
1,380,Mechanical Engineering and Vehicle Repair,1,5
1,380,Moral Philosophy and Ethical Decision-Making,1,16
1,380,Moral Philosophy and Ethical Decision-Making,1,17
1,380,Moral Philosophy and Ethical Decision-Making,1,11
1,380,Moral Philosophy and Ethical Decision-Making,1,14
1,380,Post-Apocalyptic History and Archaeology,2,9.4
1,380,Post-Apocalyptic History and Archaeology,2,10.7
1,380,Post-Apocalyptic History and Archaeology,2,11.2
